time;Generator_generator_UPu;Generator_generator_PGen;Generator_generator_QGen;Generator_generator_PGenPu;Generator_generator_QGenPu;NETWORK_Load1_P;NETWORK_Load1_Q;NETWORK_Load2_P;NETWORK_Load2_Q;NETWORK_Load3_P;NETWORK_Load3_Q;NETWORK_Load4_P;NETWORK_Load4_Q;NETWORK_Transformer_i1_value;NETWORK_Transformer_i2_value;NETWORK_Transformer_P1_value;NETWORK_Transformer_P2_value;NETWORK_Transformer_Q1_value;NETWORK_Transformer_Q2_value;NETWORK_Transformer_iS1ToS2Side1_value;NETWORK_Transformer_iS2ToS1Side1_value;NETWORK_Transformer_iS1ToS2Side2_value;NETWORK_Transformer_iS2ToS1Side2_value;NETWORK_Transformer_iSide1_value;NETWORK_Transformer_iSide2_value;NETWORK_VL1_BUS1_U;NETWORK_VL1_BUS1_phi;NETWORK_VL2_BUS1_U;NETWORK_VL2_BUS1_phi;
1.6547840000;0.9997157032;9.0641349889;2.2686680269;0.0906413499;0.0226866803;0.0300457080;0.0100304952;0.0400609439;0.0050152476;0.0199943141;0.0049971574;0.0000000000;0.0000000000;0.0728411871;0.0728487471;-0.0701066519;0.0706470358;-0.0150457428;0.0176895228;-4205.4878988442;4205.4878988442;-4205.9243740937;4205.9243740937;4205.4878988442;4205.9243740937;0.9843740964;-5.0939072602;0.9997157032;-3.1399198982;
1.7609523200;0.9997077115;9.0640625178;2.2686356000;0.0906406252;0.0226863560;0.0300454692;0.0100303358;0.0400606256;0.0050151679;0.0199941565;0.0049970787;0.0000000000;0.0000000000;0.0728411618;0.0728487218;-0.0701060874;0.0706464708;-0.0150455001;0.0176892785;-4205.4864400625;4205.4864400625;-4205.9229129112;4205.9229129112;4205.4864400625;4205.9229129112;0.9843661612;-5.4171796617;0.9997077115;-3.4631759514;
1.8671206400;0.9997062232;9.0640504765;2.2686292008;0.0906405048;0.0226862920;0.0300455658;0.0100304003;0.0400607544;0.0050152001;0.0199942209;0.0049971109;0.0000000000;0.0000000000;0.0728411675;0.0728487275;-0.0701059935;0.0706463769;-0.0150454515;0.0176892303;-4205.4867683220;4205.4867683220;-4205.9232407771;4205.9232407771;4205.4867683220;4205.9232407771;0.9843646838;-5.7522915038;0.9997062232;-3.7982844031;
1.9732889600;0.9997098696;9.0640838857;2.2686436541;0.0906408389;0.0226864365;0.0300456816;0.0100304776;0.0400609088;0.0050152388;0.0199942973;0.0049971491;0.0000000000;0.0000000000;0.0728411810;0.0728487410;-0.0701062537;0.0706466374;-0.0150455595;0.0176893392;-4205.4875479679;4205.4875479679;-4205.9240215496;4205.9240215496;4205.4875479679;4205.9240215496;0.9843683055;-6.0992069325;0.9997098696;-4.1452071995;
2.0794572800;0.9997177273;9.0641552334;2.2686753233;0.0906415523;0.0226867532;0.0300459099;0.0100306300;0.0400612131;0.0050153150;0.0199944479;0.0049972244;0.0000000000;0.0000000000;0.0728412062;0.0728487662;-0.0701068095;0.0706471937;-0.0150457964;0.0176895778;-4205.4889995968;4205.4889995968;-4205.9254755563;4205.9254755563;4205.4889995968;4205.9254755563;0.9843761084;-6.4579401283;0.9997177273;-4.5039564405;
2.1856256000;0.9997289587;9.0642574758;2.2687206036;0.0906425748;0.0226872060;0.0300462516;0.0100308582;0.0400616688;0.0050154291;0.0199946735;0.0049973371;0.0000000000;0.0000000000;0.0728412441;0.0728488042;-0.0701076059;0.0706479909;-0.0150461350;0.0176899190;-4205.4911906392;4205.4911906392;-4205.9276700012;4205.9276700012;4205.4911906392;4205.9276700012;0.9843872613;-6.8285459216;0.9997289587;-4.8745851082;
2.2917939200;0.9997427387;9.0643829136;2.2687761466;0.0906438291;0.0226877615;0.0300466734;0.0100311398;0.0400622312;0.0050155699;0.0199949518;0.0049974762;0.0000000000;0.0000000000;0.0728412906;0.0728488507;-0.0701085830;0.0706489690;-0.0150465504;0.0176903375;-4205.4938750863;4205.4938750863;-4205.9303586237;4205.9303586237;4205.4938750863;4205.9303586237;0.9844009451;-7.2111107486;0.9997427387;-5.2571780004;
2.3979622400;0.9997583534;9.0645249685;2.2688391458;0.0906452497;0.0226883915;0.0300471481;0.0100314568;0.0400628641;0.0050157284;0.0199952651;0.0049976328;0.0000000000;0.0000000000;0.0728413428;0.0728489030;-0.0701096896;0.0706500766;-0.0150470216;0.0176908122;-4205.4968866279;4205.4968866279;-4205.9333748906;4205.9333748906;4205.4968866279;4205.9333748906;0.9844164505;-7.6057444281;0.9997583534;-5.6518435023;
2.5041305600;0.9997752013;9.0646782072;2.2689071368;0.0906467821;0.0226890714;0.0300476605;0.0100317989;0.0400635474;0.0050158995;0.0199956032;0.0049978018;0.0000000000;0.0000000000;0.0728413988;0.0728489591;-0.0701108832;0.0706512714;-0.0150475301;0.0176913245;-4205.5001220345;4205.5001220345;-4205.9366153938;4205.9366153938;4205.5001220345;4205.9366153938;0.9844331805;-8.0125726312;0.9997752013;-6.0587060487;
2.6102988800;0.9997927660;9.0648379314;2.2689779894;0.0906483793;0.0226897799;0.0300481958;0.0100321563;0.0400642610;0.0050160782;0.0199959564;0.0049979784;0.0000000000;0.0000000000;0.0728414569;0.0728490173;-0.0701121274;0.0706525168;-0.0150480601;0.0176918583;-4205.5034767994;4205.5034767994;-4205.9399754739;4205.9399754739;4205.5034767994;4205.9399754739;0.9844506224;-8.4317302175;0.9997927660;-6.4778994445;
2.8226355200;0.9998274624;9.0651495690;2.2691214221;0.0906514957;0.0226912142;0.0300490950;0.0100327568;0.0400654600;0.0050163784;0.0199965492;0.0049982748;0.0000000000;0.0000000000;0.0728415487;0.0728491092;-0.0701145551;0.0706549464;-0.0150491352;0.0176929394;-4205.5087742059;4205.5087742059;-4205.9452830552;4205.9452830552;4205.5087742059;4205.9452830552;0.9844850653;-9.3077401065;0.9998274624;-7.3539810845;
3.0137384960;0.9998582120;9.0654293793;2.2692458549;0.0906542938;0.0226924585;0.0300500727;0.0100334097;0.0400667636;0.0050167048;0.0199971945;0.0049985973;0.0000000000;0.0000000000;0.0728416526;0.0728492133;-0.0701167346;0.0706571281;-0.0150500659;0.0176938771;-4205.5147715788;4205.5147715788;-4205.9512897081;4205.9512897081;4205.5147715788;4205.9512897081;0.9845155984;-10.1396593611;0.9998582120;-8.1859629938;
3.2048414720;0.9998866860;9.0656879589;2.2693606924;0.0906568796;0.0226936069;0.0300509566;0.0100339999;0.0400679421;0.0050170000;0.0199977774;0.0049988887;0.0000000000;0.0000000000;0.0728417441;0.0728493049;-0.0701187489;0.0706591443;-0.0150509250;0.0176947423;-4205.5200544222;4205.5200544222;-4205.9565811628;4205.9565811628;4205.5200544222;4205.9565811628;0.9845438737;-11.0135026457;0.9998866860;-9.0598643967;
3.3959444480;0.9999120031;9.0659170925;2.2694642897;0.0906591709;0.0226946429;0.0300516610;0.0100344703;0.0400688813;0.0050172351;0.0199982424;0.0049991213;0.0000000000;0.0000000000;0.0728418223;0.0728493833;-0.0701205338;0.0706609308;-0.0150517006;0.0176955231;-4205.5245696801;4205.5245696801;-4205.9611039546;4205.9611039546;4205.5245696801;4205.9611039546;0.9845690088;-11.9298435153;0.9999120031;-9.9762571734;
3.5870474240;0.9999340077;9.0661168576;2.2695535073;0.0906611686;0.0226955351;0.0300523282;0.0100349159;0.0400697709;0.0050174579;0.0199986827;0.0049993414;0.0000000000;0.0000000000;0.0728418934;0.0728494545;-0.0701220899;0.0706624883;-0.0150523681;0.0176961954;-4205.5286738266;4205.5286738266;-4205.9652147207;4205.9652147207;4205.5286738266;4205.9652147207;0.9845908581;-12.8891267476;0.9999340077;-10.9355853479;
3.7781504000;0.9999524904;9.0662846592;2.2696284275;0.0906628466;0.0226962843;0.0300528885;0.0100352901;0.0400705180;0.0050176450;0.0199990523;0.0049995262;0.0000000000;0.0000000000;0.0728419531;0.0728495143;-0.0701233970;0.0706637967;-0.0150529287;0.0176967600;-4205.5321233022;4205.5321233022;-4205.9686697578;4205.9686697578;4205.5321233022;4205.9686697578;0.9846092104;-13.8916568473;0.9999524904;-11.9381531919;
3.9692533760;0.9999675559;9.0664214548;2.2696894910;0.0906642145;0.0226968949;0.0300533448;0.0100355948;0.0400711263;0.0050177974;0.0199993534;0.0049996767;0.0000000000;0.0000000000;0.0728420019;0.0728495632;-0.0701244625;0.0706648633;-0.0150533855;0.0176972201;-4205.5349425923;4205.5349425923;-4205.9714935820;4205.9714935820;4205.5349425923;4205.9714935820;0.9846241696;-14.9376006459;0.9999675559;-12.9841277509;
4.1603563520;0.9999794555;9.0665295403;2.2697377236;0.0906652954;0.0226973772;0.0300537045;0.0100358351;0.0400716061;0.0050179175;0.0199995907;0.0049997954;0.0000000000;0.0000000000;0.0728420408;0.0728496021;-0.0701253045;0.0706657060;-0.0150537463;0.0176975835;-4205.5371852616;4205.5371852616;-4205.9737398331;4205.9737398331;4205.5371852616;4205.9737398331;0.9846359852;-16.0269940992;0.9999794555;-14.0735454916;
4.3514593280;0.9999885294;9.0666120191;2.2697745188;0.0906661202;0.0226977452;0.0300539780;0.0100360177;0.0400719707;0.0050180089;0.0199997711;0.0049998855;0.0000000000;0.0000000000;0.0728420709;0.0728496323;-0.0701259470;0.0706663491;-0.0150540216;0.0176978608;-4205.5389228292;4205.5389228292;-4205.9754801322;4205.9754801322;4205.5389228292;4205.9754801322;0.9846449950;-17.1597543168;0.9999885294;-15.2063242162;
4.5425623040;0.9999951626;9.0666724034;2.2698014531;0.0906667240;0.0226980145;0.0300541766;0.0100361504;0.0400722355;0.0050180752;0.0199999020;0.0049999510;0.0000000000;0.0000000000;0.0728420936;0.0728496551;-0.0701264173;0.0706668199;-0.0150542230;0.0176980638;-4205.5402365237;4205.5402365237;-4205.9767958225;4205.9767958225;4205.5402365237;4205.9767958225;0.9846515812;-18.3356943668;0.9999951626;-16.3822777755;
4.7336652800;0.9999997514;9.0667143108;2.2698201508;0.0906671431;0.0226982015;0.0300543124;0.0100362410;0.0400724165;0.0050181205;0.0199999915;0.0049999958;0.0000000000;0.0000000000;0.0728421105;0.0728496720;-0.0701267437;0.0706671467;-0.0150543628;0.0176982047;-4205.5412106720;4205.5412106720;-4205.9777713496;4205.9777713496;4205.5412106720;4205.9777713496;0.9846561371;-19.5545392563;0.9999997514;-17.6011319826;
4.9247682560;1.0000026480;9.0667403068;2.2698321224;0.0906674031;0.0226983212;0.0300544053;0.0100363031;0.0400725404;0.0050181515;0.0200000536;0.0050000268;0.0000000000;0.0000000000;0.0728421180;0.0728496795;-0.0701269462;0.0706673493;-0.0150544527;0.0176982950;-4205.5416447150;4205.5416447150;-4205.9782062407;4205.9782062407;4205.5416447150;4205.9782062407;0.9846590125;-20.8159519089;1.0000026480;-18.8625506282;
5.1158712320;1.0000042679;9.0667552404;2.2698386578;0.0906675524;0.0226983866;0.0300544545;0.0100363359;0.0400726060;0.0050181680;0.0200000861;0.0050000430;0.0000000000;0.0000000000;0.0728421249;0.0728496864;-0.0701270625;0.0706674658;-0.0150545015;0.0176983443;-4205.5420428185;4205.5420428185;-4205.9786048381;4205.9786048381;4205.5420428185;4205.9786048381;0.9846606209;-22.1195282817;1.0000042679;-20.1661302561;
5.3069742080;1.0000048840;9.0667611492;2.2698411212;0.0906676115;0.0226984112;0.0300544728;0.0100363482;0.0400726305;0.0050181741;0.0200000982;0.0050000491;0.0000000000;0.0000000000;0.0728421292;0.0728496907;-0.0701271085;0.0706675118;-0.0150545197;0.0176983629;-4205.5422925944;4205.5422925944;-4205.9788548076;4205.9788548076;4205.5422925944;4205.9788548076;0.9846612325;-23.4648288373;1.0000048840;-21.5114319965;
5.4980771840;1.0000047907;9.0667607793;2.2698406953;0.0906676078;0.0226984070;0.0300544694;0.0100363459;0.0400726259;0.0050181730;0.0200000960;0.0050000480;0.0000000000;0.0000000000;0.0728421325;0.0728496939;-0.0701271056;0.0706675089;-0.0150545164;0.0176983597;-4205.5424788574;4205.5424788574;-4205.9790410550;4205.9790410550;4205.5424788574;4205.9790410550;0.9846611398;-24.8513834817;1.0000047907;-22.8979863402;
5.6891801600;1.0000042219;9.0667562898;2.2698383427;0.0906675629;0.0226983834;0.0300544510;0.0100363336;0.0400726013;0.0050181668;0.0200000839;0.0050000420;0.0000000000;0.0000000000;0.0728421357;0.0728496971;-0.0701270705;0.0706674739;-0.0150544985;0.0176983421;-4205.5426632680;4205.5426632680;-4205.9792253103;4205.9792253103;4205.5426632680;4205.9792253103;0.9846605747;-26.2787019788;1.0000042219;-24.3253035208;
5.8802831360;1.0000030095;9.0667432340;2.2698337017;0.0906674323;0.0226983370;0.0300544153;0.0100363098;0.0400725537;0.0050181549;0.0200000602;0.0050000301;0.0000000000;0.0000000000;0.0728421167;0.0728496782;-0.0701269690;0.0706673721;-0.0150544647;0.0176983069;-4205.5415689926;4205.5415689926;-4205.9781306120;4205.9781306120;4205.5415689926;4205.9781306120;0.9846593713;-27.7462751562;1.0000030095;-25.7928746989;
6.0713861120;1.0000019249;9.0667277254;2.2698163968;0.0906672773;0.0226981640;0.0300559998;0.0100373680;0.0400746664;0.0050186840;0.0200011149;0.0050005574;0.0000000000;0.0000000000;0.0728420465;0.0728496080;-0.0701268499;0.0706672520;-0.0150543355;0.0176981727;-4205.5375162242;4205.5375162242;-4205.9740783435;4205.9740783435;4205.5375162242;4205.9740783435;0.9846583487;-29.2535891799;1.0000019249;-27.3001872910;
6.2624890880;1.0000006349;9.0667088795;2.2697972511;0.0906670888;0.0226979725;0.0300560238;0.0100373841;0.0400746984;0.0050186920;0.0200011276;0.0050005638;0.0000000000;0.0000000000;0.0728419626;0.0728495241;-0.0701267050;0.0706671058;-0.0150541929;0.0176980240;-4205.5326726246;4205.5326726246;-4205.9692352281;4205.9692352281;4205.5326726246;4205.9692352281;0.9846571274;-30.8001303386;1.0000006349;-28.8467268934;
6.4535920640;0.9999991657;9.0666866106;2.2697776660;0.0906668661;0.0226977767;0.0300559921;0.0100373629;0.0400746562;0.0050186815;0.0200011065;0.0050005533;0.0000000000;0.0000000000;0.0728418650;0.0728494265;-0.0701265336;0.0706669330;-0.0150540480;0.0176978720;-4205.5270386922;4205.5270386922;-4205.9636016701;4205.9636016701;4205.5270386922;4205.9636016701;0.9846557282;-32.3853730149;0.9999991657;-30.4319680691;
6.6446950400;0.9999975534;9.0666614133;2.2697572251;0.0906666141;0.0226975723;0.0300559658;0.0100373453;0.0400746211;0.0050186727;0.0200010882;0.0050005441;0.0000000000;0.0000000000;0.0728417541;0.0728493156;-0.0701263396;0.0706667373;-0.0150538974;0.0176977133;-4205.5206357712;4205.5206357712;-4205.9571990700;4205.9571990700;4205.5206357712;4205.9571990700;0.9846541891;-34.0087914755;0.9999975534;-32.0553850961;
6.8357980160;0.9999958094;9.0666330038;2.2697362936;0.0906663300;0.0226973629;0.0300559354;0.0100373250;0.0400745805;0.0050186625;0.0200010669;0.0050005335;0.0000000000;0.0000000000;0.0728416276;0.0728491891;-0.0701261208;0.0706665166;-0.0150537439;0.0176975507;-4205.5133289213;4205.5133289213;-4205.9498924604;4205.9498924604;4205.5133289213;4205.9498924604;0.9846525204;-35.6698517557;0.9999958094;-33.7164441343;
7.0269009920;0.9999939811;9.0666019891;2.2697153980;0.0906660199;0.0226971540;0.0300558986;0.0100373005;0.0400745315;0.0050186502;0.0200010414;0.0050005207;0.0000000000;0.0000000000;0.0728414875;0.0728490490;-0.0701258818;0.0706662756;-0.0150535915;0.0176973881;-4205.5052401476;4205.5052401476;-4205.9418038396;4205.9418038396;4205.5052401476;4205.9418038396;0.9846507679;-37.3680173060;0.9999939811;-35.4146087043;
7.2180039680;0.9999920684;9.0665681810;2.2696945492;0.0906656818;0.0226969455;0.0300558601;0.0100372747;0.0400744802;0.0050186374;0.0200010149;0.0050005075;0.0000000000;0.0000000000;0.0728413324;0.0728488939;-0.0701256213;0.0706660128;-0.0150534405;0.0176972259;-4205.4962891018;4205.4962891018;-4205.9328528549;4205.9328528549;4205.4962891018;4205.9328528549;0.9846489315;-39.1027488919;0.9999920684;-37.1493396141;
7.4091069440;0.9999900420;9.0665311037;2.2696740378;0.0906653110;0.0226967404;0.0300558161;0.0100372453;0.0400744214;0.0050186227;0.0200009846;0.0050004923;0.0000000000;0.0000000000;0.0728411615;0.0728487230;-0.0701253355;0.0706657244;-0.0150532931;0.0176970660;-4205.4864206952;4205.4864206952;-4205.9229843753;4205.9229843753;4205.4864206952;4205.9229843753;0.9846469807;-40.8734996102;0.9999900420;-38.9200899648;
7.6002099200;0.9999879309;9.0664913687;2.2696543785;0.0906649137;0.0226965438;0.0300557648;0.0100372111;0.0400743531;0.0050186055;0.0200009497;0.0050004749;0.0000000000;0.0000000000;0.0728409782;0.0728485397;-0.0701250290;0.0706654153;-0.0150531531;0.0176969127;-4205.4758362459;4205.4758362459;-4205.9123997055;4205.9123997055;4205.4758362459;4205.9123997055;0.9846449424;-42.6797196747;0.9999879309;-40.7263099652;
7.7913128960;0.9999857199;9.0664487149;2.2696353510;0.0906644871;0.0226963535;0.0300557118;0.0100371757;0.0400742825;0.0050185879;0.0200009138;0.0050004569;0.0000000000;0.0000000000;0.0728407812;0.0728483427;-0.0701247000;0.0706650833;-0.0150530189;0.0176967642;-4205.4644613825;4205.4644613825;-4205.9010244785;4205.9010244785;4205.4644613825;4205.9010244785;0.9846428024;-44.5208583551;0.9999857199;-42.5674488766;
7.9824158720;0.9999833088;9.0664016387;2.2696170530;0.0906640164;0.0226961705;0.0300556526;0.0100371361;0.0400742035;0.0050185681;0.0200008736;0.0050004368;0.0000000000;0.0000000000;0.0728405666;0.0728481280;-0.0701243367;0.0706647168;-0.0150528915;0.0176966212;-4205.4520708526;4205.4520708526;-4205.8886333644;4205.8886333644;4205.4520708526;4205.8886333644;0.9846404594;-46.3963527711;0.9999833088;-44.4429437679;
8.1735188480;0.9999807591;9.0663517297;2.2696007765;0.0906635173;0.0226960078;0.0300555793;0.0100370872;0.0400741058;0.0050185436;0.0200008244;0.0050004122;0.0000000000;0.0000000000;0.0728403443;0.0728479058;-0.0701239512;0.0706643281;-0.0150527803;0.0176964939;-4205.4392381764;4205.4392381764;-4205.8757998459;4205.8757998459;4205.4392381764;4205.8757998459;0.9846379698;-48.3056322371;0.9999807591;-46.3522238864;
8.3646218240;0.9999781962;9.0663009641;2.2695860078;0.0906630096;0.0226958601;0.0300555063;0.0100370384;0.0400740084;0.0050185192;0.0200007757;0.0050003878;0.0000000000;0.0000000000;0.0728401193;0.0728476807;-0.0701235591;0.0706639326;-0.0150526811;0.0176963783;-4205.4262475424;4205.4262475424;-4205.8628082383;4205.8628082383;4205.4262475424;4205.8628082383;0.9846354615;-50.2481379829;0.9999781962;-48.2947304864;
8.5557248000;0.9999752478;9.0662426847;2.2695705652;0.0906624268;0.0226957057;0.0300554379;0.0100369927;0.0400739172;0.0050184964;0.0200007299;0.0050003649;0.0000000000;0.0000000000;0.0728398642;0.0728474256;-0.0701231087;0.0706634785;-0.0150525786;0.0176962573;-4205.4115191786;4205.4115191786;-4205.8480786454;4205.8480786454;4205.4115191786;4205.8480786454;0.9846325698;-52.2232958204;0.9999752478;-50.2698893393;
8.7468277760;0.9999717049;9.0661756209;2.2695588889;0.0906617562;0.0226955889;0.0300553295;0.0100369203;0.0400737727;0.0050184602;0.0200006575;0.0050003288;0.0000000000;0.0000000000;0.0728395927;0.0728471541;-0.0701225898;0.0706629555;-0.0150525068;0.0176961657;-4205.3958462553;4205.3958462553;-4205.8324038052;4205.8324038052;4205.3958462553;4205.8324038052;0.9846290661;-54.2304768903;0.9999717049;-52.2770712244;
8.9379307520;0.9999690014;9.0661252679;2.2695567951;0.0906612527;0.0226955680;0.0300551951;0.0100368306;0.0400735934;0.0050184153;0.0200005694;0.0050002847;0.0000000000;0.0000000000;0.0728394045;0.0728469658;-0.0701221995;0.0706625625;-0.0150525040;0.0176961493;-4205.3849771050;4205.3849771050;-4205.8215327119;4205.8215327119;4205.3849771050;4205.8215327119;0.9846263651;-56.2691078189;0.9999690014;-54.3157028552;
9.1290337280;0.9999671621;9.0660833188;2.2695450273;0.0906608332;0.0226954503;0.0300551800;0.0100368205;0.0400735733;0.0050184102;0.0200005606;0.0050002803;0.0000000000;0.0000000000;0.0728391993;0.0728467606;-0.0701218760;0.0706622359;-0.0150524268;0.0176960572;-4205.3731312732;4205.3731312732;-4205.8096861567;4205.8096861567;4205.3731312732;4205.8096861567;0.9846245731;-58.3387626316;0.9999671621;-56.3853594886;
9.3201367040;0.9999597354;9.0659415103;2.2695083099;0.0906594151;0.0226950831;0.0300551633;0.0100368094;0.0400735511;0.0050184047;0.0200005463;0.0050002732;0.0000000000;0.0000000000;0.0728385981;0.0728461594;-0.0701207796;0.0706611306;-0.0150521822;0.0176957689;-4205.3384210610;4205.3384210610;-4205.7749727956;4205.7749727956;4205.3384210610;4205.7749727956;0.9846172778;-60.4386988921;0.9999597354;-58.4852972571;
9.5112396800;0.9999482023;9.0657714741;2.2695418719;0.0906577147;0.0226954187;0.0300545650;0.0100364097;0.0400727533;0.0050182049;0.0200001490;0.0050000745;0.0000000000;0.0000000000;0.0728382109;0.0728457720;-0.0701194543;0.0706597995;-0.0150524725;0.0176960312;-4205.3160653568;4205.3160653568;-4205.7526066059;4205.7526066059;4205.3160653568;4205.7526066059;0.9846055595;-62.5675424872;0.9999482023;-60.6141353377;
9.6281796219;0.9999633298;9.0663827133;2.2696727515;0.0906638271;0.0226967275;0.0300532141;0.0100355076;0.0400709522;0.0050177538;0.0199992675;0.0049996338;0.0000000000;0.0000000000;0.0728419862;0.0728495474;-0.0701241608;0.0706645612;-0.0150532605;0.0176970940;-4205.5340313609;4205.5340313609;-4205.9705810433;4205.9705810433;4205.5340313609;4205.9705810433;0.9846199721;-63.8854771225;0.9999633298;-61.9319956985;
9.7334255696;0.9999676940;9.0664226302;2.2696903995;0.0906642263;0.0226969040;0.0300533450;0.0100355950;0.0400711267;0.0050177975;0.0199993539;0.0049996769;0.0000000000;0.0000000000;0.0728420024;0.0728495637;-0.0701244717;0.0706648724;-0.0150533924;0.0176972270;-4205.5349710915;4205.5349710915;-4205.9715220957;4205.9715220957;4205.5349710915;4205.9715220957;0.9846243055;-65.0807657592;0.9999676940;-63.1272931782;
9.8386715174;0.9999711183;9.0664526029;2.2697037547;0.0906645260;0.0226970375;0.0300535320;0.0100357199;0.0400713760;0.0050178599;0.0199994702;0.0049997351;0.0000000000;0.0000000000;0.0728420044;0.0728495658;-0.0701247057;0.0706651066;-0.0150534926;0.0176973273;-4205.5350875757;4205.5350875757;-4205.9716396294;4205.9716396294;4205.5350875757;4205.9716396294;0.9846277085;-66.2849521753;0.9999711183;-64.3314868072;
