time;IEEE_5bus_test_IEEE_5bus_GridFeeding2_CurrentControl_Vs;IEEE_5bus_test_IEEE_5bus_GridFeeding2_CurrentControl_Ws;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_i1;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_i2;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_i3;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_v1;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_v2;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_v3;
0.949595;207340;314.352;398.783;-17.4214;-381.361;-81161.6;51813.7;29347.9;
0.949674;207340;314.347;393.41;-6.16342;-387.247;-81461.4;50205.8;31255.7;
0.949754;207340;314.342;387.792;5.09815;-392.89;-81710.5;48566.6;33143.9;
0.949833;207340;314.337;381.932;16.3563;-398.288;-81908.7;46897.2;35011.6;
0.949913;207340;314.331;375.834;27.6039;-403.438;-82055.9;45198.5;36857.4;
0.949992;207340;314.326;369.501;38.8341;-408.335;-82151.9;43471.6;38680.3;
0.950071;207340;314.32;362.937;50.0397;-412.977;-82196.8;41717.7;40479.1;
0.950151;207340;314.314;356.147;61.2137;-417.361;-82190.4;39937.7;42252.7;
0.95023;207340;314.308;349.135;72.3494;-421.485;-82132.9;38132.8;44000.1;
0.95031;207340;314.302;341.905;83.4394;-425.345;-82024.1;36304.2;45720;
0.950389;207340;314.295;334.463;94.4769;-428.94;-81864.4;34452.9;47411.5;
0.950469;207340;314.289;326.811;105.456;-432.267;-81653.5;32580;49073.5;
0.950548;207340;314.282;318.955;116.368;-435.323;-81391.7;30686.9;50704.7;
0.950628;207340;314.276;310.902;127.205;-438.107;-81079.6;28775;52304.7;
0.950707;207340;314.269;302.656;137.967;-440.623;-80716.8;26844.2;53872.6;
0.950787;207340;314.263;294.212;148.646;-442.858;-80302.3;24896.6;55405.7;
0.950866;207340;314.256;285.59;159.213;-444.803;-79839.7;22936.7;56903;
0.950945;207340;314.249;276.827;169.677;-446.503;-79331.9;20960.7;58371.3;
0.951025;207340;314.242;267.845;180.121;-447.965;-78763.7;18958.9;59804.8;
0.951104;207340;314.235;258.55;190.422;-448.972;-78131.4;16960;61171.4;
0.951184;207340;314.229;249.389;200.198;-449.587;-77509.9;15004.1;62505.8;
0.951263;207340;314.226;240.698;210.159;-450.858;-76892.1;12945.4;63946.8;
0.951328;207340;314.251;233.065;218.259;-451.324;-76217;11274.9;64942.1;
0.951387;207340;314.227;225.965;225.482;-451.448;-75605.3;9776.78;65828.5;
0.951445;207340;314.216;218.746;232.631;-451.378;-74991.5;8276.94;66714.6;
0.951504;207340;314.212;211.44;239.702;-451.142;-74359.2;6774.15;67585.1;
0.95162;207340;314.202;196.615;253.593;-450.208;-73020.1;3762.3;69257.8;
0.951737;207340;314.193;181.522;267.137;-448.659;-71583.3;745.566;70837.7;
0.951854;207340;314.182;166.185;280.316;-446.501;-70050.3;-2271.98;72322.3;
0.951971;207340;314.172;150.627;293.113;-443.741;-68423.3;-5286.36;73709.7;
0.952088;207340;314.161;134.869;305.511;-440.38;-66704.6;-8293.58;74998.2;
0.952205;207340;314.15;118.933;317.493;-436.426;-64896.2;-11289.6;76185.9;
0.952322;207340;314.139;102.84;329.043;-431.882;-63000.7;-14270.5;77271.1;
0.952418;207340;314.13;89.4919;338.214;-427.706;-61376.9;-16709.6;78086.5;
0.952481;207340;314.126;80.7066;344.052;-424.759;-60283.1;-18298.7;78581.9;
0.952544;207340;314.121;71.8906;349.755;-421.646;-59165.9;-19880.6;79046.5;
0.952607;207340;314.115;63.0474;355.32;-418.367;-58025.5;-21454.8;79480.3;
0.952733;207340;314.102;45.2983;366.024;-411.323;-55677.4;-24576.9;80254.3;
0.952859;207340;314.089;27.4841;376.151;-403.635;-53242.3;-27660.5;80902.8;
0.952946;207340;314.082;15.0862;382.838;-397.924;-51501.8;-29777.1;81278.8;
0.953033;207340;314.074;2.67856;389.234;-391.912;-49722.4;-31871.2;81593.6;
0.953121;207340;314.066;-9.72914;395.335;-385.605;-47905.5;-33941.3;81846.8;
0.953208;207340;314.059;-22.1275;401.135;-379.008;-46052.4;-35985.8;82038.2;
0.953296;207340;314.051;-34.5071;406.632;-372.125;-44164.6;-38003.2;82167.8;
0.953375;207340;314.044;-45.6254;411.316;-365.69;-42437;-39794.4;82231.4;
0.953453;207340;314.038;-56.7143;415.747;-359.033;-40683.5;-41561.3;82244.8;
0.953532;207340;314.031;-67.7669;419.923;-352.156;-38905.1;-43302.8;82207.9;
0.953611;207340;314.025;-78.7765;423.841;-345.065;-37102.9;-45017.9;82120.8;
0.953689;207340;314.018;-89.7363;427.5;-337.764;-35278;-46705.5;81983.4;
0.953768;207340;314.012;-100.64;430.896;-330.257;-33431.5;-48364.5;81796;
0.953847;207340;314.006;-111.48;434.029;-322.548;-31564.7;-49994;81558.6;
0.953926;207340;313.999;-122.251;436.895;-314.644;-29678.5;-51592.9;81271.4;
0.954004;207340;313.993;-132.945;439.493;-306.548;-27774.1;-53160.4;80934.5;
0.954083;207340;313.987;-143.557;441.823;-298.265;-25852.8;-54695.4;80548.2;
0.954162;207340;313.981;-154.08;443.882;-289.802;-23915.7;-56196.9;80112.6;
0.95424;207340;313.976;-164.507;445.669;-281.162;-21963.9;-57664.2;79628.1;
0.954319;207340;313.97;-174.832;447.183;-272.351;-19998.7;-59096.2;79094.9;
0.954477;207340;313.955;-195.144;449.389;-254.245;-16033.5;-61850.5;77884.1;
0.95461;207340;313.944;-212.037;450.402;-238.364;-12630.8;-64073.9;76704.7;
0.954744;207340;313.935;-228.553;450.618;-222.065;-9205.61;-66184.2;75389.8;
0.954878;207340;313.927;-244.662;450.039;-205.377;-5764.04;-68177.7;73941.7;
0.955012;207340;313.919;-260.337;448.665;-188.328;-2312.2;-70050.8;72363;
0.955146;207340;313.912;-275.55;446.5;-170.95;1143.79;-71800.2;70656.4;
0.95528;207340;313.906;-290.274;443.546;-153.272;4597.81;-73422.7;68824.9;
0.955414;207340;313.9;-304.484;439.81;-135.327;8043.75;-74915.6;66871.9;
0.955547;207340;313.895;-318.154;435.299;-117.145;11475.5;-76276.2;64800.7;
0.955617;207340;313.894;-325.063;432.64;-107.576;13257.9;-76932.5;63674.7;
0.955687;207340;313.894;-331.817;429.773;-97.9568;15033.8;-77551.9;62518.1;
0.955757;207340;313.893;-338.41;426.701;-88.2906;16802.4;-78133.9;61331.5;
0.955827;207340;313.892;-344.84;423.423;-78.5827;18562.9;-78678.4;60115.5;
0.955896;207340;313.891;-351.105;419.942;-68.8376;20314.5;-79185.1;58870.6;
0.955966;207340;313.89;-357.2;416.26;-59.0602;22056.2;-79653.7;57597.4;
0.956106;207340;313.884;-368.868;408.301;-39.433;25506.5;-80475.6;54969.1;
0.956246;207340;313.879;-379.826;399.561;-19.7346;28907.7;-81142.9;52235.2;
0.956385;207340;313.875;-390.053;390.054;-0.00114206;32253.4;-81654.3;49400.8;
0.95644;207340;313.878;-393.804;386.066;7.73789;33546.1;-81805.2;48259;
0.956484;207340;313.88;-396.726;382.808;13.9181;34572.7;-81910.8;47338.2;
0.956527;207340;313.882;-399.573;379.479;20.0945;35592.7;-82001.4;46408.7;
0.956571;207340;313.884;-402.346;376.08;26.2658;36606.1;-82076.8;45470.7;
0.956658;207340;313.885;-407.712;369.119;38.5931;38614.5;-82187.6;43573.1;
0.956746;207340;313.885;-412.788;361.897;50.8908;40594;-82237.1;41643.1;
0.956833;207340;313.885;-417.559;354.409;63.1498;42542.7;-82224.4;39681.7;
0.956921;207340;313.884;-422.017;346.656;75.3607;44459.2;-82149.4;37690.2;
0.957008;207340;313.883;-426.157;338.642;87.5146;46342;-82012.1;35670;
0.957096;207340;313.882;-429.976;330.374;99.6022;48189.7;-81812.5;33622.8;
0.957183;207340;313.882;-433.472;321.857;111.615;50001;-81551.1;31550;
0.95727;207340;313.882;-436.641;313.098;123.543;51774.5;-81227.8;29453.4;
0.957358;207340;313.882;-439.481;304.103;135.377;53508.8;-80843.2;27334.4;
0.957436;207340;313.883;-441.733;295.891;145.842;55020.9;-80448.8;25427.9;
0.957514;207340;313.884;-443.721;287.502;156.219;56499.9;-80006.1;23506.2;
0.95767;207340;313.883;-446.899;270.22;176.678;59354.9;-78977.1;19622.2;
0.95781;207340;313.883;-448.844;254.113;194.731;61802.9;-77888.9;16086;
0.95795;207340;313.885;-449.92;237.513;212.407;64131;-76649.4;12518.4;
0.958091;207340;313.889;-450.124;220.453;229.671;66334.6;-75261.1;8926.45;
0.958231;207340;313.893;-449.455;202.966;246.49;68409.4;-73726.5;5317.13;
0.958371;207340;313.898;-447.916;185.084;262.832;70351.4;-72048.9;1697.48;
0.958511;207340;313.904;-445.509;166.844;278.665;72156.7;-70231.3;-1925.42;
0.958652;207340;313.911;-442.238;148.28;293.959;73821.9;-68277.3;-5544.54;
0.958792;207340;313.918;-438.111;129.428;308.683;75343.7;-66190.9;-9152.82;
0.958932;207340;313.926;-433.134;110.324;322.81;76719.1;-63975.9;-12743.3;
0.959059;207340;313.934;-427.936;92.9442;334.992;77829.7;-61876;-15953.8;
0.959172;207340;313.942;-422.682;77.175;345.507;78724.7;-59902.7;-18822;
0.959264;207340;313.949;-418.036;64.3396;353.697;79375.5;-58249.9;-21125.6;
0.959356;207340;313.956;-413.042;51.4499;361.592;79960;-56548.5;-23411.5;
0.959448;207340;313.963;-407.703;38.517;369.186;80477.8;-54800;-25677.7;
0.95954;207340;313.97;-402.024;25.5516;376.473;80928.3;-53005.9;-27922.5;
0.959632;207340;313.977;-396.01;12.5646;383.446;81311.4;-51167.5;-30143.8;
0.959724;207340;313.984;-389.666;-0.433263;390.099;81626.5;-49286.5;-32340;
0.959785;207340;313.989;-385.281;-9.04957;394.331;81797.8;-48017;-33780.8;
0.959846;207340;313.994;-380.755;-17.6629;398.418;81939.2;-46729.9;-35209.3;
0.959907;207340;313.999;-376.09;-26.2699;402.36;82050.5;-45425.8;-36624.7;
0.960029;207340;314.006;-366.349;-43.4483;409.798;82182.8;-42768.3;-39414.4;
0.960138;207340;314.014;-357.124;-58.8554;415.979;82198.8;-40322.9;-41875.9;
0.960248;207340;314.022;-347.474;-74.1932;421.667;82117.2;-37829.7;-44287.5;
0.960358;207340;314.03;-337.412;-89.4437;426.856;81938;-35291.5;-46646.5;
0.960453;207340;314.037;-328.397;-102.533;430.93;81704.9;-33065.3;-48639.6;
0.960547;207340;314.045;-319.092;-115.532;434.623;81399.4;-30809.8;-50589.6;
0.960642;207340;314.053;-309.503;-128.429;437.932;81021.8;-28527.1;-52494.7;
0.960737;207340;314.061;-299.64;-141.213;440.853;80572.4;-26219.2;-54353.2;
0.960832;207340;314.069;-289.512;-153.873;443.384;80051.5;-23888;-56163.5;
0.960926;207340;314.077;-279.127;-166.396;445.523;79459.7;-21535.8;-57924;
0.961021;207340;314.085;-268.494;-178.773;447.267;78797.5;-19164.4;-59633.1;
0.961211;207340;314.094;-246.536;-203.03;449.566;77264.7;-14374.4;-62890.3;
0.961381;207340;314.105;-226.025;-224.25;450.275;75650.7;-10019;-65631.7;
0.961552;207340;314.117;-204.864;-244.829;449.694;73819.6;-5634.81;-68184.8;
0.961722;207340;314.131;-183.114;-264.71;447.824;71776.5;-1234.37;-70542.1;
0.961893;207340;314.146;-160.837;-283.834;444.67;69527.3;3169.59;-72696.9;
0.962063;207340;314.161;-138.095;-302.147;440.242;67078.5;7564.4;-74642.9;
0.962234;207340;314.176;-114.955;-319.595;434.551;64437.1;11937.4;-76374.5;
0.962331;207340;314.189;-101.702;-329.072;430.775;62859.5;14398.3;-77257.8;
0.962427;207340;314.2;-88.3538;-338.248;426.602;61224.2;16845.7;-78069.9;
0.962524;207340;314.211;-74.9231;-347.114;422.037;59532.7;19277.5;-78810.2;
0.962602;207340;314.22;-64.0184;-354.046;418.064;58125.8;21229.5;-79355.3;
0.96268;207340;314.228;-53.0745;-360.765;413.84;56684;23168.8;-79852.8;
0.962758;207340;314.236;-42.0982;-367.268;409.367;55208.3;25094;-80302.3;
0.962836;207340;314.244;-31.0962;-373.551;404.647;53699.5;27004.1;-80703.5;
0.962914;207340;314.251;-20.0751;-379.61;399.685;52158.4;28897.8;-81056.2;
0.962992;207340;314.258;-9.04145;-385.441;394.482;50586;30774.2;-81360.2;
0.96307;207340;314.265;1.99803;-391.04;389.042;48983.3;32632;-81615.4;
0.963147;207340;314.271;13.0367;-396.405;383.368;47351.2;34470.2;-81821.5;
0.963218;207340;314.277;22.9657;-401.03;378.064;45858;36106.9;-81964.9;
0.963288;207340;314.282;32.8836;-405.46;372.576;44342.5;37726;-82068.5;
0.963358;207340;314.288;42.786;-409.693;366.907;42805.4;39326.7;-82132.2;
0.963428;207340;314.294;52.668;-413.727;361.058;41247.6;40908.3;-82155.8;
0.963498;207340;314.299;62.5245;-417.559;355.034;39669.7;42469.9;-82139.5;
0.963569;207340;314.304;72.3508;-421.188;348.837;38072.5;44010.8;-82083.3;
0.963639;207340;314.309;82.1422;-424.612;342.47;36456.8;45530.3;-81987.1;
0.963709;207340;314.314;91.8939;-427.83;335.936;34823.4;47027.6;-81851;
0.963779;207340;314.319;101.601;-430.839;329.238;33173;48502.1;-81675.1;
0.963849;207340;314.324;111.259;-433.639;322.38;31506.5;49952.9;-81459.4;
0.96392;207340;314.328;120.864;-436.228;315.364;29824.7;51379.4;-81204.2;
0.96399;207340;314.333;130.41;-438.605;308.195;28128.5;52780.9;-80909.4;
0.96406;207340;314.338;139.892;-440.768;300.876;26418.5;54156.7;-80575.2;
0.9642;207340;314.343;158.644;-444.449;285.805;22961.4;56828.2;-79789.6;
0.964341;207340;314.349;177.086;-447.264;270.178;19459.6;59389.1;-78848.7;
0.964481;207340;314.356;195.185;-449.21;254.025;15919.9;61834.5;-77754.5;
0.964621;207340;314.362;212.905;-450.282;237.376;12349.2;64159.7;-76508.9;
0.964762;207340;314.369;230.212;-450.477;220.264;8754.3;66360.1;-75114.4;
0.964902;207340;314.376;247.073;-449.795;202.722;5142.37;68431.4;-73573.8;
0.965043;207340;314.383;263.454;-448.238;184.784;1520.41;70369.5;-71889.9;
0.965183;207340;314.389;279.323;-445.808;166.485;-2104.51;72170.8;-70066.2;
0.965323;207340;314.396;294.65;-442.511;147.861;-5725.36;73831.6;-68106.2;
0.965464;207340;314.402;309.404;-438.351;128.947;-9335.09;75348.7;-66013.6;
0.965604;207340;314.407;323.557;-433.338;109.781;-12926.6;76719.2;-63792.6;
0.96573;207340;314.41;335.759;-428.104;92.3447;-16137.9;77825.3;-61687.3;
0.965809;207340;314.414;343.106;-424.496;81.3893;-18128.8;78453.2;-60324.4;
0.965888;207340;314.418;350.243;-420.626;70.3831;-20108.5;79033;-58924.6;
0.965967;207340;314.422;357.165;-416.498;59.3332;-22075.8;79564.3;-57488.6;
0.966046;207340;314.425;363.868;-412.115;48.2465;-24029.4;80046.8;-56017.4;
0.966124;207340;314.427;370.348;-407.477;37.1298;-25968.4;80480.2;-54511.8;
0.966203;207340;314.429;376.6;-402.59;25.9901;-27891.3;80864.2;-52972.8;
0.966282;207340;314.431;382.621;-397.455;14.8341;-29797.1;81198.5;-51401.4;
0.966361;207340;314.433;388.407;-392.075;3.6687;-31684.7;81483.1;-49798.4;
0.96644;207340;314.434;393.954;-386.455;-7.49917;-33552.7;81717.7;-48164.9;
0.966518;207340;314.435;399.26;-380.597;-18.6627;-35400.2;81902.1;-46501.9;
0.966597;207340;314.436;404.32;-374.505;-29.8149;-37226;82036.3;-44810.3;
0.966676;207340;314.436;409.132;-368.183;-40.9491;-39029;82120.2;-43091.2;
0.966755;207340;314.437;413.693;-361.635;-52.0583;-40808;82153.7;-41345.8;
0.966834;207340;314.437;418;-354.864;-63.1356;-42562;82136.9;-39574.9;
0.966913;207340;314.437;422.05;-347.876;-74.1744;-44289.9;82069.6;-37779.8;
0.966991;207340;314.437;425.841;-340.673;-85.1678;-45990.6;81952.1;-35961.5;
0.96707;207340;314.436;429.37;-333.261;-96.109;-47663.1;81784.2;-34121.1;
0.967149;207340;314.436;432.636;-325.644;-106.991;-49306.5;81566.2;-32259.8;
0.967228;207340;314.435;435.636;-317.827;-117.808;-50919.6;81298.2;-30378.7;
0.967307;207340;314.434;438.368;-309.815;-128.553;-52501.4;80980.4;-28478.9;
0.967385;207340;314.433;440.831;-301.613;-139.218;-54051.2;80612.9;-26561.7;
0.967464;207340;314.432;443.023;-293.224;-149.799;-55567.8;80195.8;-24628.1;
0.967543;207340;314.43;444.942;-284.655;-160.287;-57050.1;79729.6;-22679.5;
0.967701;207340;314.422;447.96;-267.006;-180.954;-59908.8;78651.2;-18742.3;
0.967858;207340;314.414;449.878;-248.703;-201.175;-62620.7;77379.8;-14759.1;
0.968016;207340;314.407;450.692;-229.79;-220.902;-65179.2;75918.6;-10739.4;
0.968173;207340;314.401;450.4;-210.314;-240.086;-67578.1;74271.2;-6693.13;
0.968331;207340;314.394;449.002;-190.32;-258.682;-69811.4;72441.6;-2630.19;
0.968489;207340;314.388;446.501;-169.858;-276.643;-71873.6;70434.3;1439.31;
0.968646;207340;314.382;442.906;-148.98;-293.926;-73759.8;68254.3;5505.52;
0.968804;207340;314.375;438.223;-127.734;-310.489;-75465.1;65906.7;9558.43;
0.968962;207340;314.369;432.463;-106.175;-326.288;-76985.4;63397.6;13587.8;
0.9691;207340;314.361;426.513;-86.971;-339.542;-78168.3;61059.1;17109.3;
0.969174;207340;314.36;423.032;-76.7286;-346.303;-78734.7;59773.1;18961.6;
0.969247;207340;314.358;419.324;-66.4448;-352.88;-79259.1;58455.4;20803.7;
0.969321;207340;314.356;415.393;-56.1252;-359.268;-79741.2;57106.5;22634.6;
0.969394;207340;314.353;411.239;-45.7757;-365.464;-80180.7;55727.2;24453.5;
0.969541;207340;314.343;402.279;-25.0165;-377.262;-80931.2;52880.8;28050.4;
0.969674;207340;314.334;393.48;-6.28709;-387.193;-81459.1;50222.3;31236.8;
0.969791;207340;314.326;385.06;10.4232;-395.483;-81811.3;47778.5;34032.7;
0.969898;207340;314.32;377.028;25.4519;-402.48;-82032.2;45522.9;36509.3;
0.970004;207340;314.313;368.577;40.4522;-409.029;-82161.9;43216.5;38945.4;
0.970099;207340;314.307;360.619;53.915;-414.534;-82200.6;41099.6;41101;
0.970195;207340;314.301;352.335;67.329;-419.664;-82165.1;38945.6;43219.5;
0.97029;207340;314.294;343.734;80.682;-424.416;-82055.7;36756.5;45299.2;
0.970386;207340;314.287;334.823;93.9619;-428.785;-81872.4;34534.3;47338.1;
0.970481;207340;314.28;325.611;107.157;-432.767;-81615.4;32281;49334.3;
0.970577;207340;314.273;316.104;120.254;-436.359;-81284.8;29998.6;51286.2;
0.970673;207340;314.266;306.313;133.243;-439.557;-80881;27689.1;53191.9;
0.970768;207340;314.258;296.246;146.111;-442.358;-80404.4;25354.7;55049.7;
0.970854;207340;314.252;286.957;157.581;-444.538;-79913.5;23234;56679.5;
0.97094;207340;314.245;277.459;168.934;-446.393;-79364.3;21096.4;58268;
0.971026;207340;314.238;267.758;180.164;-447.922;-78757.2;18943.3;59813.9;
0.971198;207340;314.219;247.787;202.21;-449.997;-77371.5;14598.2;62773.2;
0.97137;207340;314.2;227.096;223.661;-450.758;-75760;10210.3;65549.6;
0.971542;207340;314.182;205.746;244.457;-450.203;-73927.4;5792.29;68135.1;
0.971714;207340;314.166;183.796;264.539;-448.335;-71879.2;1357.02;70522.2;
0.971886;207340;314.151;161.311;283.848;-445.159;-69621.2;-3082.5;72703.7;
0.972058;207340;314.137;138.357;302.329;-440.685;-67160.1;-7513.26;74673.3;
0.97223;207340;314.123;115;319.926;-434.926;-64503;-11922.3;76425.3;
0.972315;207340;314.119;103.265;328.327;-431.592;-63112.6;-14100.6;77213.3;
0.972401;207340;314.115;91.4557;336.491;-427.947;-61676.9;-16268.6;77945.5;
0.972486;207340;314.111;79.5806;344.414;-423.994;-60196.8;-18424.9;78621.7;
0.972563;207340;314.107;68.8436;351.332;-420.175;-58827.7;-20354.1;79181.8;
0.97264;207340;314.102;58.0667;358.045;-416.112;-57424.3;-22271.5;79695.8;
0.972716;207340;314.097;47.2567;364.549;-411.805;-55987.5;-24175.9;80163.4;
0.972793;207340;314.092;36.4194;370.84;-407.259;-54518.1;-26066.1;80584.2;
0.972947;207340;314.077;14.6968;382.764;-397.461;-51485.4;-29799.1;81284.5;
0.973073;207340;314.066;-3.06863;391.84;-388.772;-48919.4;-32796.6;81716;
0.973159;207340;314.061;-15.2495;397.713;-382.463;-47115.8;-34822.8;81938.6;
0.973245;207340;314.055;-27.4191;403.295;-375.875;-45277.7;-36823.5;82101.3;
0.973331;207340;314.049;-39.5683;408.581;-369.013;-43406.7;-38797.3;82204;
0.973417;207340;314.043;-51.688;413.569;-361.881;-41503.9;-40742.8;82246.7;
0.973503;207340;314.037;-63.7694;418.255;-354.485;-39570.8;-42658.5;82229.3;
0.973589;207340;314.031;-75.8036;422.634;-346.83;-37608.8;-44543;82151.8;
0.973675;207340;314.025;-87.7818;426.704;-338.923;-35619.3;-46395;82014.4;
0.973761;207340;314.019;-99.6953;430.463;-330.767;-33603.9;-48213.2;81817;
0.973847;207340;314.013;-111.535;433.906;-322.371;-31563.8;-49996.1;81559.9;
0.973933;207340;314.008;-123.293;437.033;-313.74;-29500.7;-51742.5;81243.3;
0.974019;207340;314.002;-134.961;439.84;-304.879;-27416.1;-53451.2;80867.3;
0.974078;207340;313.998;-142.925;441.583;-298.658;-25971.1;-54603.3;80574.5;
0.974137;207340;313.995;-150.841;443.175;-292.334;-24517.2;-55736.7;80253.9;
0.974197;207340;313.991;-158.704;444.613;-285.909;-23054.9;-56850.7;79905.6;
0.974315;207340;313.982;-174.258;447.027;-272.769;-20107.1;-59019.3;79126.4;
0.974433;207340;313.974;-189.57;448.824;-259.254;-17131.6;-61106.5;78238.1;
0.974552;207340;313.965;-204.619;450.001;-245.382;-14132.4;-63109.3;77241.7;
0.97467;207340;313.958;-219.385;450.557;-231.172;-11113.6;-65025.1;76138.7;
0.974788;207340;313.951;-233.847;450.492;-216.645;-8079.39;-66851.1;74930.5;
0.974907;207340;313.944;-247.985;449.805;-201.819;-5033.99;-68584.9;73618.9;
0.975025;207340;313.939;-261.781;448.497;-186.716;-1981.6;-70224.1;72205.7;
0.975143;207340;313.933;-275.215;446.57;-171.356;1073.55;-71766.3;70692.7;
0.975262;207340;313.928;-288.268;444.028;-155.76;4127.24;-73209.4;69082.2;
0.97538;207340;313.923;-300.923;440.873;-139.95;7175.25;-74551.6;67376.3;
0.975498;207340;313.919;-313.162;437.11;-123.948;10213.4;-75790.7;65577.4;
0.975616;207340;313.915;-324.969;432.745;-107.776;13237.4;-76925.3;63687.9;
0.975735;207340;313.912;-336.327;427.782;-91.4559;16243.1;-77953.7;61710.6;
0.975808;207340;313.909;-343.125;424.415;-81.2899;18092.5;-78536.4;60443.9;
0.975881;207340;313.909;-349.743;420.824;-71.0809;19932.2;-79077.5;59145.2;
0.975954;207340;313.908;-356.175;417.01;-60.8345;21761.4;-79576.8;57815.4;
0.976028;207340;313.907;-362.42;412.976;-50.5562;23579;-80034;56454.9;
0.976174;207340;313.901;-374.326;404.259;-29.933;27175.2;-80821;53645.8;
0.976267;207340;313.9;-381.498;398.261;-16.7632;29436;-81233.2;51797.2;
0.976361;207340;313.899;-388.343;391.922;-3.57882;31671.6;-81575.8;49904.2;
0.976454;207340;313.898;-394.855;385.247;9.60841;33880;-81848.4;47968.5;
0.976547;207340;313.897;-401.029;378.242;22.7871;36059.3;-82050.8;45991.6;
0.976631;207340;313.897;-406.292;371.66;34.6316;37994.3;-82172.9;44178.6;
0.976715;207340;313.897;-411.273;364.821;46.4519;39902.9;-82237.8;42334.9;
0.976799;207340;313.897;-415.968;357.728;58.2396;41783.7;-82245.6;40461.8;
0.976883;207340;313.897;-420.374;350.388;69.9866;43635.5;-82196.2;38560.7;
0.976967;207340;313.897;-424.489;342.804;81.6848;45457;-82089.7;36632.8;
0.977051;207340;313.898;-428.309;334.983;93.3259;47246.8;-81926.2;34679.4;
0.977135;207340;313.898;-431.831;326.929;104.902;49003.8;-81705.8;32702;
0.977219;207340;313.899;-435.054;318.649;116.405;50726.7;-81428.7;30701.9;
0.977302;207340;313.9;-437.975;310.148;127.827;52414.4;-81094.9;28680.5;
0.977386;207340;313.901;-440.592;301.432;139.16;54065.7;-80704.8;26639.2;
0.97747;207340;313.902;-442.903;292.507;150.396;55679.3;-80258.7;24579.4;
0.977554;207340;313.903;-444.906;283.379;161.528;57254.3;-79756.7;22502.5;
0.977638;207340;313.904;-446.601;274.054;172.547;58789.4;-79199.4;20410;
